"station_english_name";"station_latitude";"station_longitude"
"Route Point";"27.648124015686136";"85.36388788372277"
"Route Point";"27.648212816357336";"85.36381982266902"
"Route Point";"27.64831884248237";"85.36364179104567"
"Route Point";"27.648628604494142";"85.36296352744101"
"Route Point";"27.649150119379613";"85.36203481256963"
"Route Point";"27.649363060676496";"85.36136493086815"
"Route Point";"27.649509179150826";"85.3610822930932"
"Route Point";"27.64955996418459";"85.36079529672861"
"Route Point";"27.649563528045725";"85.36041341722012"
"Route Point";"27.6496867781718";"85.35989105701447"
"Route Point";"27.649744690833696";"85.35932578146458"
"Route Point";"27.62170751695384";"85.33745672553778"
"Route Point";"27.65042776094185";"85.35709116607904"
"Route Point";"27.62155482593491";"85.33775813877584"
"Route Point";"27.65069534506905";"85.35624593496323"
"Route Point";"27.621292220649515";"85.33804781734943"
"Route Point";"27.62106793622498";"85.33822450786829"
"Route Point";"27.620880487565422";"85.33846858888865"
"Route Point";"27.651173193452294";"85.35476367920637"
"Route Point";"27.620622930801442";"85.3386379033327"
"Route Point";"27.65155659919099";"85.35405624657868"
"Route Point";"27.62032229861059";"85.33894300460815"
"Route Point";"27.65194416133296";"85.35351779311895"
"Route Point";"27.620286650469968";"85.33920988440515"
"Route Point";"27.652344789260436";"85.35317748785019"
"Route Point";"27.65271156001982";"85.35302426666021"
"Route Point";"27.6533096758501";"85.3523024171591"
"Route Point";"27.653598041350147";"85.35160202533007"
"Route Point";"27.653856411440643";"85.35107463598251"
"Route Point";"27.65414388457091";"85.35064883530139"
"Route Point";"27.65451154022086";"85.35015095025301"
"Route Point";"27.620067117081582";"85.33935002982616"
"Route Point";"27.619844018424093";"85.33928364515305"
"Route Point";"27.61969221601512";"85.33941809087992"
"Route Point";"27.61952288626953";"85.33949788659811"
"Route Point";"27.654690022041375";"85.34993302077055"
"Route Point";"27.619399602167245";"85.33968061208724"
"Route Point";"27.654929086253016";"85.3497402369976"
"Route Point";"27.61934672364229";"85.33985830843449"
"Route Point";"27.655129840392174";"85.34958433359861"
"Route Point";"27.61926799994829";"85.3399535268545"
"Route Point";"27.619183334780235";"85.34001220017672"
"Route Point";"27.655558372033";"85.34938115626572"
"Route Point";"27.619132832719025";"85.34013122320175"
"Route Point";"27.65581733143424";"85.34922458231449"
"Route Point";"27.619066288791014";"85.34035082906483"
"Route Point";"27.618873786485892";"85.3406274318695"
"Route Point";"27.618972711323845";"85.34052282571793"
"Route Point";"27.618788823941117";"85.34069649875163"
"Route Point";"27.657568557983602";"85.34756395965815"
"Route Point";"27.61866643022926";"85.34054361283779"
"Route Point";"27.658130417502324";"85.34710094332695"
"Route Point";"27.61855324563128";"85.34050304442646"
"Route Point";"27.658354032036062";"85.34682534635068"
"Route Point";"27.618120410013482";"85.34046415239573"
"Route Point";"27.658547652750215";"85.34629225730896"
"Route Point";"27.61796593154758";"85.34038268029691"
"Route Point";"27.6586569354559";"85.34589428454638"
"Route Point";"27.617796004983422";"85.34035250544548"
"Route Point";"27.617682225335923";"85.34038133919239"
"Route Point";"27.658773642137803";"85.34562069922687"
"Route Point";"27.61760498582115";"85.34042626619338"
"Route Point";"27.65889213047366";"85.34512918442488"
"Route Point";"27.617397627162106";"85.34063581377268"
"Route Point";"27.617301968737216";"85.34066934138536"
"Route Point";"27.617177493829377";"85.3406549245119"
"Route Point";"27.659357470640348";"85.34416962414981"
"Route Point";"27.659472988728382";"85.34402009099723"
"Route Point";"27.659647898917232";"85.34389737993477"
"Route Point";"27.660216874777394";"85.34361474215983"
"Route Point";"27.64248903502697";"85.37429116666317"
"Route Point";"27.616727125200498";"85.3404413536191"
"Route Point";"27.616450545658907";"85.34027472138405"
"Route Point";"27.616267248198717";"85.34011177718638"
"Route Point";"27.615864111538382";"85.33966820687056"
"Route Point";"27.64290662696025";"85.37461370229721"
"Route Point";"27.61575181528474";"85.3395763412118"
"Route Point";"27.61565318461779";"85.33951397985221"
"Route Point";"27.642660705303467";"85.37574291229248"
"Route Point";"27.61519241186146";"85.33937819302082"
"Route Point";"27.642479233774704";"85.3765308111906"
"Route Point";"27.614705790946488";"85.33920653164387"
"Route Point";"27.64190986861193";"85.37840399891137"
"Route Point";"27.64167463706934";"85.37907890975475"
"Route Point";"27.64117417433961";"85.37998180836439"
"Route Point";"27.64096062307737";"85.3804910928011"
"Route Point";"27.64082785873063";"85.38087196648121"
"Route Point";"27.640809740988487";"85.38122668862343"
"Route Point";"27.64039600222443";"85.38223285228014"
"Route Point";"27.64027630579342";"85.38232807070017"
"Route Point";"27.64016938083116";"85.3823709860444"
"Route Point";"27.64008294974363";"85.3824383765459"
"Route Point";"27.639876524705038";"85.38281589746475"
"Route Point";"27.639823359056507";"85.38302008062601"
"Route Point";"27.614069437256976";"85.33926319330929"
"Route Point";"27.639695939603715";"85.38321789354087"
"Route Point";"27.639548322942563";"85.38337480276823"
"Route Point";"27.639513572110076";"85.38342442363502"
"Route Point";"27.63948505859827";"85.38350824266671"
"Route Point";"27.614016556158422";"85.33911868929864"
"Route Point";"27.61393693737761";"85.3390197828412"
"Route Point";"27.613831175027016";"85.33891450613737"
"Route Point";"27.613733730973156";"85.33888399600983"
"Route Point";"27.613633910145186";"85.33888701349497"
"Route Point";"27.639484761582477";"85.3836064785719"
"Route Point";"27.613536465915843";"85.3389024361968"
"Route Point";"27.639474663045213";"85.38371846079826"
"Route Point";"27.613285427791475";"85.33883169293402"
"Route Point";"27.6128231596337";"85.33868953585625"
"Route Point";"27.61257122860812";"85.33864293247461"
"Route Point";"27.612174317231915";"85.33852055668831"
"Route Point";"27.6393730835893";"85.38388341665268"
"Route Point";"27.612017750747107";"85.33845987170935"
"Route Point";"27.639286651872734";"85.38400411605835"
"Route Point";"27.639185666275463";"85.38412649184465"
"Route Point";"27.611977643547068";"85.33827178180218"
"Route Point";"27.610650829673276";"85.33555973321198"
"Route Point";"27.610520999508072";"85.33542260527611"
"Route Point";"27.61028391793977";"85.33500082790852"
"Route Point";"27.610230440823358";"85.33490091562271"
"Route Point";"27.63905854309699";"85.3844064474106"
"Route Point";"27.610188847492577";"85.33473629504442"
"Route Point";"27.638990823212627";"85.38453418761492"
"Route Point";"27.61019538358845";"85.33463504165411"
"Route Point";"27.638941221340925";"85.3845975548029"
"Route Point";"27.610149333813684";"85.33447578549385"
"Route Point";"27.638821226300795";"85.38471691310406"
"Route Point";"27.60993275106496";"85.33415291458368"
"Route Point";"27.63874756591395";"85.38481011986732"
"Route Point";"27.638700637093226";"85.3849408775568"
"Route Point";"27.609548902398046";"85.33302504569292"
"Route Point";"27.609486809104936";"85.33248357474805"
"Route Point";"27.609444918394505";"85.33208962529898"
"Route Point";"27.609346579146106";"85.33175434917212"
"Route Point";"27.609131183202912";"85.331238694489"
"Route Point";"27.60896361972114";"85.33094163984059"
"Route Point";"27.63837718410433";"85.38551319390535"
"Route Point";"27.63825481229265";"85.38574889302252"
"Route Point";"27.608789519803707";"85.33079043030739"
"Route Point";"27.63813511351923";"85.38599029183388"
"Route Point";"27.608607695021195";"85.33069286495449"
"Route Point";"27.63802670136576";"85.38628298789261"
"Route Point";"27.608226515617016";"85.33055137842894"
"Route Point";"27.63791710102469";"85.38653645664454"
"Route Point";"27.60789435664489";"85.33042497932911"
"Route Point";"27.637833935380996";"85.38673862814905"
"Route Point";"27.637724037826306";"85.3868817910552"
"Route Point";"27.637642654160608";"85.38702763617039"
"Route Point";"27.637585032112536";"85.38721337914467"
"Route Point";"27.63749711387761";"85.387407168746"
"Route Point";"27.63695593994353";"85.38828693330288"
"Route Point";"27.636483375883444";"85.38855917751788"
"Route Point";"27.636205955176568";"85.38869127631189"
"Route Point";"27.63598793883844";"85.38886997848749"
"Route Point";"27.635719427656138";"85.3891760855913"
"Route Point";"27.635630022791048";"85.38931421935558"
"Route Point";"27.635557251335317";"85.38950096815823"
"Route Point";"27.63550497466785";"85.38959719240667"
"Route Point";"27.635427153673433";"85.38967732340097"
"Route Point";"27.635044582483943";"85.38988653570414"
"Route Point";"27.63455151515835";"85.39005752652884"
"Route Point";"27.63446121825085";"85.39010513573885"
"Route Point";"27.63438993116594";"85.3901782259345"
"Route Point";"27.634311218289113";"85.3902379050851"
"Route Point";"27.634227752874857";"85.39026942104101"
"Route Point";"27.634015079147197";"85.39028283208609"
"Route Point";"27.63383121703";"85.39038073271512"
"Route Point";"27.63347091767195";"85.39071936160326"
"Route Point";"27.63339755071585";"85.39075993001461"
"Route Point";"27.633177152519483";"85.390718691051"
"Route Point";"27.63301883386466";"85.39071768522263"
"Route Point";"27.632917842483003";"85.39075791835785"
"Route Point";"27.632461597903234";"85.39135470986366"
"Route Point";"27.632259911053747";"85.39154313504697"
"Route Point";"27.63219486028222";"85.3916373476386"
"Route Point";"27.63216872114852";"85.39174497127533"
"Route Point";"27.632158918971783";"85.39194814860821"
"Route Point";"27.632112581397116";"85.39204705506562"
"Route Point";"27.63166375938613";"85.3925670683384"
"Route Point";"27.63163286753209";"85.39268407970667"
"Route Point";"27.631623659381624";"85.39278734475374"
"Route Point";"27.631585044548572";"85.3928818926215"
"Route Point";"27.631443654735925";"85.39299856871367"
"Route Point";"27.6113819756252";"85.35738352686168"
"Route Point";"27.631358701945505";"85.3931175917387"
"Route Point";"27.631271075746486";"85.39330970495939"
"Route Point";"27.61126016782083";"85.35733424127102"
"Route Point";"27.611142519178735";"85.35732787102461"
"Route Point";"27.610936633751066";"85.35735972225666"
"Route Point";"27.63117335017395";"85.39338681846857"
"Route Point";"27.631022454589687";"85.39343845099211"
"Route Point";"27.610675785568418";"85.35726550966501"
"Route Point";"27.610329076373276";"85.35727187991144"
"Route Point";"27.610077436707268";"85.35714682191609"
"Route Point";"27.609986525422503";"85.35705395042896"
"Route Point";"27.609578612095202";"85.35736307501793"
"Route Point";"27.609258341135057";"85.35652521997689"
"Route Point";"27.609173668229374";"85.35626739263535"
"Route Point";"27.630702840421055";"85.39368454366924"
"Route Point";"27.608902714491403";"85.35554487258194"
"Route Point";"27.60865374544401";"85.35512980073689"
"Route Point";"27.63011380926199";"85.39405234158038"
"Route Point";"27.608467761037026";"85.35479217767717"
"Route Point";"27.62948764457421";"85.39419550448656"
"Route Point";"27.60791782766078";"85.35420108586551"
"Route Point";"27.60769559556193";"85.35405725240707"
"Route Point";"27.62933466736266";"85.3942608833313"
"Route Point";"27.62889118076245";"85.3945978358388"
"Route Point";"27.628672852807625";"85.39471317082645"
"Route Point";"27.628475614661795";"85.39486873894928"
"Route Point";"27.62830392213109";"85.39505582302807"
"Route Point";"27.607307876716565";"85.3539228066802"
"Route Point";"27.607064846120092";"85.35379473119974"
"Route Point";"27.606815575791806";"85.35358719527721"
"Route Point";"27.606196408422388";"85.35281270742416"
"Route Point";"27.60578135041023";"85.35232789814472"
"Route Point";"27.605569512751465";"85.35213008522986"
"Route Point";"27.605328558058304";"85.35164058208466"
"Route Point";"27.605296767448873";"85.35149004310368"
"Route Point";"27.6281464875669";"85.39519965648651"
"Route Point";"27.605140785353";"85.35150647163391"
"Route Point";"27.604914090977836";"85.35176698118448"
"Route Point";"27.60476018810722";"85.35184141248466"
"Route Point";"27.60437988665048";"85.3517421707511"
"Route Point";"27.604098819256876";"85.35169389098883"
"Route Point";"27.603858752666966";"85.35157017409801"
"Route Point";"27.60359253959585";"85.35163823515177"
"Route Point";"27.60338931400357";"85.35156883299351"
"Route Point";"27.603186088034384";"85.35135995596647"
"Route Point";"27.602866986848614";"85.35096231848003"
"Route Point";"27.602495592305853";"85.35082485526799"
"Route Point";"27.60220828062407";"85.35075008869173"
"Route Point";"27.601764684169694";"85.35068403929472"
"Route Point";"27.6012655245924";"85.35022739320993"
"Route Point";"27.600763985774886";"85.34981667995453"
"Route Point";"27.600538173709612";"85.34962087869646"
"Route Point";"27.600424079015472";"85.34946162253618"
"Route Point";"27.600145081333398";"85.34925106912851"
"Route Point";"27.599877670747876";"85.34888964146376"
"Route Point";"27.599725543545823";"85.34866634756328"
"Route Point";"27.59963046393731";"85.34845512360334"
"Route Point";"27.599398112796923";"85.34827206283808"
"Route Point";"27.59896876700232";"85.34801825881003"
"Route Point";"27.598578640264783";"85.34782312810421"
"Route Point";"27.59837005708292";"85.34773629158737"
"Route Point";"27.598056587309532";"85.34769304096699"
"Route Point";"27.59777936637429";"85.3476870059967"
"Route Point";"27.597534531867733";"85.34758239984512"
"Route Point";"27.59715628525033";"85.34757837653162"
"Route Point";"27.596749215554954";"85.34767057746649"
"Route Point";"27.596495464775572";"85.34776244312525"
"Route Point";"27.59628568909756";"85.3477305918932"
"Route Point";"27.596020051898055";"85.34764979034661"
"Route Point";"27.595733614643937";"85.34766722470522"
"Route Point";"27.5953657615538";"85.3478341922164"
"Route Point";"27.594876081211503";"85.34810274839401"
"Route Point";"27.594345987889866";"85.34828580915928"
"Route Point";"27.59351072914173";"85.3484296426177"
"Route Point";"27.593177931282725";"85.34851882606745"
"Route Point";"27.59246360103815";"85.34895636141299"
"Route Point";"27.592254114788478";"85.34917160868646"
"Route Point";"27.59157751603931";"85.34961517900229"
"Route Point";"27.59139506840664";"85.34973789006472"
"Route Point";"27.591178151445078";"85.34991793334484"
"Route Point";"27.59053155806537";"85.35026326775551"
"Route Point";"27.589888526676244";"85.35064950585365"
"Route Point";"27.590313153649575";"85.350394025445"
"Route Point";"27.589679035506304";"85.35084899514915"
"Route Point";"27.589519168216555";"85.35100154578684"
"Route Point";"27.589406547811162";"85.35111285746098"
"Route Point";"27.58930195039172";"85.35132441669703"
"Route Point";"27.718555613614";"85.3076184913516"
"Route Point";"27.62486377680135";"85.34793611615896"
"Route Point";"27.718444610037064";"85.30738145112991"
"Route Point";"27.624838824139154";"85.34815974533558"
"Route Point";"27.718220228130033";"85.30709546059371"
"Route Point";"27.624815356749274";"85.34832235425709"
"Route Point";"27.718071233539874";"85.30684400349855"
"Route Point";"27.62471495191045";"85.34849233925343"
"Route Point";"27.717967946333978";"85.30652616173029"
"Route Point";"27.71787207909845";"85.30628073960544"
"Route Point";"27.624438986657196";"85.34898050129414"
"Route Point";"27.718360615276712";"85.30657745897771"
"Route Point";"27.62434571083844";"85.34922827035189"
"Route Point";"27.62430887577983";"85.34941233694553"
"Route Point";"27.718426208363653";"85.3060732036829"
"Route Point";"27.624183517664957";"85.34956622868775"
"Route Point";"27.624140741403348";"85.34968458116055"
"Route Point";"27.62416183247887";"85.34980293363334"
"Route Point";"27.624378387089706";"85.35045336931945"
"Route Point";"27.624382248827853";"85.35059083253145"
"Route Point";"27.62432669919682";"85.35065755248068"
"Route Point";"27.62423817619716";"85.3507152199745"
"Route Point";"27.717722787229476";"85.30598737299442"
"Route Point";"27.71702589126854";"85.30487895011902"
"Route Point";"27.716687236214565";"85.3043083101511"
"Route Point";"27.624181438263722";"85.35079535096884"
"Route Point";"27.71642753070608";"85.30401594936846"
"Route Point";"27.62415113841292";"85.35095393657684"
"Route Point";"27.7151168246687";"85.30370313674212"
"Route Point";"27.624034988907052";"85.35124495625497"
"Route Point";"27.714021886285863";"85.30337993055582"
"Route Point";"27.62402399777096";"85.35133045166731"
"Route Point";"27.62405251531098";"85.35151049494743"
"Route Point";"27.713750598687586";"85.30327063053848"
"Route Point";"27.713741397455234";"85.30303996056318"
"Route Point";"27.713720917290146";"85.30265472829342"
"Route Point";"27.624114897403853";"85.35164024680854"
"Route Point";"27.624247384968903";"85.35176295787097"
"Route Point";"27.713157562835228";"85.30250653624535"
"Route Point";"27.712466574051124";"85.30250184237956"
"Route Point";"27.711415538474146";"85.30270870774984"
"Route Point";"27.71013534505869";"85.30300643295051"
"Route Point";"27.709817446335908";"85.30317876487972"
"Route Point";"27.70953338478869";"85.30318915843964"
"Route Point";"27.709407530742368";"85.30310098081827"
"Route Point";"27.624263723110452";"85.3518558293581"
"Route Point";"27.709486783189412";"85.30233453959227"
"Route Point";"27.708950714953378";"85.30240092426538"
"Route Point";"27.624201935216895";"85.35191852599382"
"Route Point";"27.707684443643345";"85.30212968587874"
"Route Point";"27.624085488707347";"85.35197652876377"
"Route Point";"27.707367131441057";"85.30200127512217"
"Route Point";"27.62386091294635";"85.35224005579948"
"Route Point";"27.623822295374865";"85.35234399139881"
"Route Point";"27.70720654558752";"85.301702208817"
"Route Point";"27.62405192119563";"85.35397376865149"
"Route Point";"27.707392065267705";"85.30146449804305"
"Route Point";"27.624047465330477";"85.3540827333927"
"Route Point";"27.623987459661983";"85.35419739782812"
"Route Point";"27.707527717058213";"85.3011691197753"
"Route Point";"27.623616433783344";"85.35473216325045"
"Route Point";"27.707589161030356";"85.30087810009718"
"Route Point";"27.623613463194765";"85.35478312522173"
"Route Point";"27.62366069554347";"85.3548002243042"
"Route Point";"27.623716245512405";"85.3547740727663"
"Route Point";"27.707711455210084";"85.3007473424077"
"Route Point";"27.707912112353597";"85.30060082674026"
"Route Point";"27.623936662758492";"85.35462621599436"
"Route Point";"27.70851615936705";"85.30029404908417"
"Route Point";"27.708899363871137";"85.30019346624611"
"Route Point";"27.624013897807103";"85.35460140556098"
"Route Point";"27.624095291607066";"85.35460140556098"
"Route Point";"27.624163317765717";"85.3546302393079"
"Route Point";"27.709099722003145";"85.29966708272697"
"Route Point";"27.709105361708207";"85.29927682131529"
"Route Point";"27.70928583211611";"85.2990210056305"
"Route Point";"27.70956217684963";"85.29824819415808"
"Route Point";"27.709683281517584";"85.29801450669765"
"Route Point";"27.710154044954702";"85.29745493084191"
"Route Point";"27.710486487015512";"85.29701270163059"
"Route Point";"27.71094745187523";"85.29605079442263"
"Ganeshthan Damaitaar";"27.6245907824854";"85.35525050014257"
"Route Point";"27.624472851106773";"85.35499200224878"
"Route Point";"27.71100266067179";"85.2958382293582"
"Route Point";"27.710956950164807";"85.29526859521866"
"Route Point";"27.710897289019716";"85.29436435550451"
"Route Point";"27.71101809538411";"85.2938986569643"
"Route Point";"27.711139792077812";"85.29360093176365"
"Route Point";"27.712094364361104";"85.29302895069122"
"Route Point";"27.712849171045065";"85.29295016080141"
"Route Point";"27.624561076860427";"85.35512510687113"
"Route Point";"27.713193477510607";"85.29294077306986"
"Route Point";"27.713766033011066";"85.29292937368155"
"Route Point";"27.71345912701494";"85.29145885258914"
"Route Point";"27.713099090156636";"85.2906122803688"
"Route Point";"27.712912689733404";"85.29004599899054"
"Route Point";"27.716081750412062";"85.28356444090603"
"Route Point";"27.715360208774182";"85.28346955776215"
"Route Point";"27.704436179779165";"85.28212141245604"
"Route Point";"27.70442222833221";"85.28199970722198"
"Route Point";"27.62462256749517";"85.35558141767979"
"Route Point";"27.70444389760013";"85.28182435780762"
"Route Point";"27.704746970060448";"85.28161950409412"
"Route Point";"27.70505390056776";"85.28129864484072"
"Route Point";"27.705128109941832";"85.28117626905441"
"Route Point";"27.705366173273237";"85.28042156249285"
"Route Point";"27.70542197856756";"85.28005544096231"
"Route Point";"27.70539526327066";"85.27982141822577"
"Route Point";"27.70543771090601";"85.27963601052761"
"Route Point";"27.62457325616763";"85.35652689635752"
"Route Point";"27.70548134587059";"85.27884006500244"
"Route Point";"27.70547659648754";"85.27859397232533"
"Route Point";"27.624600882396027";"85.3568457439542"
"Route Point";"27.62451681546428";"85.35731345415115"
"Route Point";"27.705514294709822";"85.27841862291098"
"Route Point";"27.624391457587517";"85.35760011523962"
"Route Point";"27.70561492218429";"85.2782828360796"
"Route Point";"27.70576334011887";"85.27768101543188"
"Route Point";"27.624334422676633";"85.35770472139119"
"Route Point";"27.706049786161703";"85.27684550732374"
"Route Point";"27.706308625876893";"85.27611024677752"
"Route Point";"27.706376304049783";"85.27580179274084"
"Route Point";"27.70636205601687";"85.27537867426872"
"Route Point";"27.70638580273736";"85.27516108006239"
"Route Point";"27.70627122476333";"85.2748405560851"
"Route Point";"27.706244806508735";"85.27467895299196"
"Route Point";"27.70632138974605";"85.27451232075691"
"Route Point";"27.70635849400834";"85.27420554310083"
"Route Point";"27.70641548613069";"85.27386758476494"
"Route Point";"27.706407174781376";"85.27375090867281"
"Route Point";"27.706195531994307";"85.27331471443178"
"Route Point";"27.706149225803834";"85.27315746992826"
"Route Point";"27.70622669961144";"85.27297507971527"
"Route Point";"27.706264100740245";"85.2727098762989"
"Route Point";"27.706270037426187";"85.27242790907621"
"Route Point";"27.706254898876438";"85.27248725295067"
"Route Point";"27.706471290888285";"85.27223512530325"
"Route Point";"27.70665592131905";"85.27207687497138"
"Route Point";"27.706707867123466";"85.2719635516405"
"Route Point";"27.706741706091325";"85.27177579700947"
"Route Point";"27.70681443015341";"85.27154177427293"
"Nau Number";"27.624282437705922";"85.35776473581792"
"Route Point";"27.70689546547977";"85.27135133743286"
"Route Point";"27.624108956253686";"85.35787772387268"
"Route Point";"27.70704299117581";"85.27112402021883"
"Route Point";"27.62404895061888";"85.35791091620922"
"Route Point";"27.624013303691555";"85.35795349627733"
"Route Point";"27.70710918473313";"85.27097079902887"
"Route Point";"27.707225839648956";"85.2703270688653"
"Route Point";"27.707462414247956";"85.26948619633913"
"VDC Daamaitaar";"27.624042415349745";"85.35813421010971"
"Route Point";"27.707690677082418";"85.26881463825703"
"Route Point";"27.707777945191996";"85.26830401271582"
"Route Point";"27.62388586583141";"85.35832263529299"
"Route Point";"27.707819501410125";"85.26794157922268"
"Route Point";"27.708016893230077";"85.26751209050418"
"Route Point";"27.623364824645805";"85.35860728472471"
"Route Point";"27.708119893030442";"85.26728007942438"
"Route Point";"27.623288777378264";"85.35868238657713"
"Route Point";"27.708059933504316";"85.26737630367279"
"Route Point";"27.623254912562462";"85.35878431051971"
"Route Point";"27.708423252107945";"85.26710640639067"
"Route Point";"27.62324035662964";"85.35896703600882"
"Route Point";"27.70858977273024";"85.26694145053625"
"Route Point";"27.62321599771731";"85.35904750227928"
"Route Point";"27.623147673909934";"85.35911824554205"
"Route Point";"27.708741748548697";"85.26671279221773"
"Route Point";"27.7092068763494";"85.26639629155399"
"Route Point";"27.709156119040607";"85.26611600071192"
"Route Point";"27.70919351916517";"85.2659235522151"
"Route Point";"27.622357491126746";"85.35957254469393"
"Route Point";"27.709460068887847";"85.26563353836536"
"Route Point";"27.70974709887431";"85.26524260640144"
"Route Point";"27.70987235887988";"85.26494454592468"
"Route Point";"27.709961999838235";"85.2645180746913"
"Route Point";"27.710224688977377";"85.26397895067932"
"Route Point";"27.710292958367628";"85.26370368897916"
"Route Point";"27.622184006624433";"85.35981260240078"
"Route Point";"27.710755408155585";"85.26314981281757"
"Route Point";"27.622137070701584";"85.35985819995403"
"Route Point";"27.710894023981005";"85.26278603821991"
"Route Point";"27.711163834579306";"85.26263885200022"
"Route Point";"27.71157018173469";"85.26215504854916"
"Route Point";"27.71179190595033";"85.2616772800684"
"Route Point";"27.62129697369195";"85.36023035645485"
"Route Point";"27.712123452564462";"85.26124510914087"
"Route Point";"27.619930168425604";"85.36092404276133"
"Route Point";"27.619768265780543";"85.3610185906291"
"Route Point";"27.712437189121786";"85.26073917746544"
"Route Point";"27.712645257996552";"85.2604639157653"
"Route Point";"27.61879298294833";"85.36168713122605"
"Route Point";"27.618609689408697";"85.36168612539768"
"Route Point";"27.712769327407713";"85.26013802736998"
"Route Point";"27.6185128437517";"85.3616365045309"
"Route Point";"27.71280850719246";"85.25948893278836"
"Route Point";"27.617934144605456";"85.36157816648485"
"Route Point";"27.713011826303884";"85.25951106101276"
"Route Point";"27.713169138640982";"85.25972597301006"
"Route Point";"27.713199117004017";"85.25992546230553"
"Route Point";"27.61760231214467";"85.3616814315319"
"Route Point";"27.71318219852294";"85.26013132184744"
"Route Point";"27.61739287395043";"85.36180917173623"
"Route Point";"27.713216035482496";"85.26025906205179"
"Route Point";"27.713372160265205";"85.26034254580736"
"Route Point";"27.713564199377757";"85.26033818721773"
"Route Point";"27.61718165289779";"85.36201134324074"
"Route Point";"27.713809071016907";"85.26043273508549"
"Route Point";"27.617102036417812";"85.3620669990778"
"Route Point";"27.71400229661319";"85.26054773479699"
"Route Point";"27.714096386372557";"85.26068788021803"
"Route Point";"27.714296141333897";"85.26079952716826"
"Route Point";"27.714595031060874";"85.26081562042235"
"Route Point";"27.714980588694495";"85.26091016829014"
"Route Point";"27.715228425252775";"85.26089541614057"
"Route Point";"27.715321326715742";"85.26102550327778"
"Route Point";"27.715588158273118";"85.26083003729582"
"Route Point";"27.715727361573936";"85.26070196181536"
"Route Point";"27.715872204052296";"85.26030566543342"
"Route Point";"27.71616337246873";"85.26001933962107"
"Route Point";"27.716371731041825";"85.25987952947618"
"Route Point";"27.716460179432573";"85.25969076901676"
"Route Point";"27.716646276986875";"85.25943998247384"
"Route Point";"27.716805661721114";"85.2593219652772"
"Route Point";"27.716942489025957";"85.25909934192896"
"Route Point";"27.717075754500563";"85.25895718485117"
"Route Point";"27.717291531438203";"85.25860514491796"
"Route Point";"27.717369887744525";"85.25826014578342"
"Route Point";"27.717550344478337";"85.25791212916376"
"Route Point";"27.717648289620005";"85.25763988494873"
"Route Point";"27.717858722975357";"85.25742363184692"
"Route Point";"27.718095274513402";"85.25727041065694"
"Bhahunchaur";"27.616884873262133";"85.36218401044607"
"Route Point";"27.616784461151237";"85.36241199821234"
"Route Point";"27.61676841897117";"85.36247469484806"
"Route Point";"27.616831399368387";"85.36263898015022"
"Route Point";"27.616863483707764";"85.36272346973419"
"Route Point";"27.61691309558439";"85.36280427128077"
"Route Point";"27.61693537636";"85.3629219532013"
"Route Point";"27.61703311464214";"85.36323979496956"
"Route Point";"27.61648530381366";"85.36344733089209"
"Route Point";"27.616529865534424";"85.36358747631311"
"Route Point";"27.616588092822205";"85.36369744688272"
"Route Point";"27.616763665732165";"85.3639753907919"
"Ganeshthan Godamchaur";"27.616860512935983";"85.36410447210075"
"Bakatedol";"27.61895696653579";"85.36159191280602"
"Damaetar";"27.62051063942751";"85.36070108413696"
"Route Point";"27.718451436463486";"85.25726102292536"
"Route Point";"27.718766045218466";"85.25695122778416"
"Route Point";"27.718858646867798";"85.25686003267764"
"Route Point";"27.71916642806665";"85.25663036853076"
"Route Point";"27.719553750327346";"85.25613784790039"
"Route Point";"27.71968938699302";"85.25569897145033"
"Route Point";"27.719736874626005";"85.25544952601196"
"Route Point";"27.719868949496558";"85.25510352104902"
"Route Point";"27.720001024207136";"85.25485843420029"
"Route Point";"27.720412383965982";"85.25418788194655"
"Route Point";"27.720482130957357";"85.25412451475859"
"Route Point";"27.72054564520007";"85.25405410677195"
"Ramkot";"27.72097837209325";"85.25379829108715"
"Route Point";"27.71850426705369";"85.30564974993467"
"Route Point";"27.718558581622542";"85.3056463971734"
"Route Point";"27.718614973769228";"85.30550859868526"
"Route Point";"27.71890019886434";"85.30512772500515"
"Route Point";"27.71909044744643";"85.30507206916809"
"Route Point";"27.71933115149509";"85.30507374554873"
"Route Point";"27.719428798238777";"85.30405517667532"
"Townplanning";"27.719582836541207";"85.30214577913284"
"Route Point";"27.719634479391555";"85.30147623270751"
"Route Point";"27.71970066530773";"85.30073761940002"
"Route Point";"27.719732422661306";"85.30006740242241"
"Route Point";"27.71980691884693";"85.29966976493597"
"Route Point";"27.719853516036785";"85.29884699732065"
"Route Point";"27.719901003598324";"85.29828071594238"
"Route Point";"27.719932464096427";"85.29800646007061"
"Route Point";"27.719974609277823";"85.29729768633842"
"Route Point";"27.720194832425367";"85.29734697192907"
"Route Point";"27.72029069761885";"85.2968380227685"
"Route Point";"27.720552174699552";"85.29644172638656"
"Route Point";"27.720907438241483";"85.29641188681126"
"Route Point";"27.721023484811802";"85.29620971530676"
"Route Point";"27.72102437519422";"85.29598809778692"
"Route Point";"27.72108759232709";"85.29579699039459"
"Route Point";"27.72121283930842";"85.29559716582298"
"Route Point";"27.720445031499413";"85.29519617557526"
"Route Point";"27.71919432718735";"85.29472712427378"
"Route Point";"27.718728648376263";"85.29453467577696"
"Route Point";"27.718268013204472";"85.29440894722939"
