"station_id","station_english_name","station_nepali_name","station_latitude","station_longitude"
"8108","Route Point","रुट पोइन्ट","27.72761448983253","85.4094884544611"
"8109","Route Point","रुट पोइन्ट","27.727386862251887","85.40867004543543"
"8110","Route Point","रुट पोइन्ट","27.72712332412018","85.40806118398903"
"8111","Route Point","रुट पोइन्ट","27.7270577362654","85.40761157870293"
"8112","Route Point","रुट पोइन्ट","27.727104923911497","85.40668286383152"
"8113","Route Point","रुट पोइन्ट","27.727314448684584","85.40621247142553"
"8114","Route Point","रुट पोइन्ट","27.727341752166424","85.40595162659883"
"8115","Route Point","रुट पोइन्ट","27.72540496865439","85.40316715836525"
"8116","Route Point","रुट पोइन्ट","27.72464817138621","85.40265854448081"
"8117","Route Point","रुट पोइन्ट","27.72458020776663","85.40150284767152"
"8118","Route Point","रुट पोइन्ट","27.724064395159104","85.40050338953733"
"8119","Route Point","रुट पोइन्ट","27.723293936339548","85.39990458637475"
"8120","Route Point","रुट पोइन्ट","27.72295589433003","85.39838880300522"
"8121","Route Point","रुट पोइन्ट","27.722356972726452","85.39839752018452"
"8122","Route Point","रुट पोइन्ट","27.721815922284758","85.39847396314144"
"8123","Route Point","रुट पोइन्ट","27.721153183773655","85.39815846830606"
"8124","Route Point","रुट पोइन्ट","27.720897347229517","85.3972552344203"
"8125","Route Point","रुट पोइन्ट","27.721177520861428","85.39630472660066"
"8126","Route Point","रुट पोइन्ट","27.720749543476867","85.39587926119565"
"8127","Route Point","रुट पोइन्ट","27.720439985972142","85.39541188627481"
"8128","Route Point","रुट पोइन्ट","27.72013398914739","85.39511919021608"
"8129","Route Point","रुट पोइन्ट","27.719642492935126","85.39444092661141"
"8130","Route Point","रुट पोइन्ट","27.719223710296117","85.39412878453732"
"8131","Route Point","रुट पोइन्ट","27.71892156845643","85.39366811513901"
"8132","Route Point","रुट पोइन्ट","27.718999033192567","85.39340022951366"
"8133","Route Point","रुट पोइन्ट","27.720806528079923","85.39225928485394"
"8134","Route Point","रुट पोइन्ट","27.717146690844917","85.34662518650293"
"8135","Route Point","रुट पोइन्ट","27.728896852235902","85.42664587497711"
"8136","Route Point","रुट पोइन्ट","27.726396513516203","85.4222447052598"
"8137","Route Point","रुट पोइन्ट","27.724624725426175","85.4023802652955"
"8138","Route Point","रुट पोइन्ट","27.72305116351866","85.39891250431536"
"8139","Route Point","रुट पोइन्ट","27.721750331236912","85.37265837192537"
"8140","Route Point","रुट पोइन्ट","27.721963724591888","85.39081156253815"
"8142","Route Point","रुट पोइन्ट","27.72180345702078","85.37262786179781"
"8143","Route Point","रुट पोइन्ट","27.70775508926528","85.34330528229475"
"8144","Route Point","रुट पोइन्ट","27.708716518202856","85.33140264451502"
"8145","Pasikhel","पासिखेल","27.733887861317672","85.44097591191529"
"8146","Lakila Gagalfedi","लाकिला गागलफेदी","27.740485506984577","85.44465120881794"
"8147","Karkichok","कार्की चोक","27.748264298402578","85.44733073562382"
"8148","Thulodhik","ठुलो ढिक","27.73462678900926","85.42989872395992"
"8149","Subedigaun","सुबेदिगाउँ रामजानकी मन्दिर","27.73615389036057","85.43459560722113"
"8150","Wada Karalaya Gagalfedi","वडा कार्यालय गागलफेदी","27.75284170096961","85.44750139117241"
"8151","Ganesh Mandir Chunikhel","गणेश मन्दिर चुनिखेल","27.750950174327492","85.36506772041321"
"8152","Krishna Mandir Kapan Gumba","कृष्ण मन्दिर कपन गुम्बा","27.740497376629794","85.36371756345035"
"8153","Route Point","रुट पोइन्ट","27.71260192271442","85.28305783867835"
"8154","Route Point","रुट पोइन्ट","27.717709134284934","85.2837934345007"
"8155","Route Point","रुट पोइन्ट","27.71804452134083","85.28392754495144"
"8156","Route Point","रुट पोइन्ट","27.718296209356588","85.28415855020285"
"8157","Route Point","रुट पोइन्ट","27.718484381385085","85.28445560485125"
"8158","Route Point","रुट पोइन्ट","27.725883083749896","85.30216388404368"
"8159","Route Point","रुट पोइन्ट","27.72621607142305","85.30320860445498"
"8160","Route Point","रुट पोइन्ट","27.72674671277886","85.3041235730052"
"8161","Route Point","रुट पोइन्ट","27.726942883230112","85.30462112277748"
"8162","Route Point","रुट पोइन्ट","27.727208499239186","85.30452523380518"
"8163","Route Point","रुट पोइन्ट","27.727518037525876","85.30506066977976"
"8164","Route Point","रुट पोइन्ट","27.728095562986045","85.3052930161357"
"8165","Route Point","रुट पोइन्ट","27.73454755483397","85.30548077076674"
"8166","Route Point","रुट पोइन्ट","27.73500218609788","85.30564405024052"
"8167","Route Point","रुट पोइन्ट","27.735347609628267","85.30613489449026"
"8168","Route Point","रुट पोइन्ट","27.73536363440465","85.30668038874863"
"8169","Route Point","रुट पोइन्ट","27.734849653365664","85.31001269817352"
"8170","Route Point","रुट पोइन्ट","27.734823242034327","85.31110871583223"
"8171","Route Point","रुट पोइन्ट","27.73521110217837","85.31930051743984"
"8172","Route Point","रुट पोइन्ट","27.735493316304552","85.32063860446215"
"8173","Route Point","रुट पोइन्ट","27.73570015416423","85.3211338073015"
"8174","Route Point","रुट पोइन्ट","27.74211074612228","85.33201955258846"
"8175","Route Point","रुट पोइन्ट","27.741960597238545","85.33341094851492"
"8176","Route Point","रुट पोइन्ट","27.7248585912324","85.34482441842556"
"8177","Route Point","रुट पोइन्ट","27.7243047914421","85.34484218806028"
"8178","Route Point","रुट पोइन्ट","27.72340256067848","85.34508056938647"
"8179","Route Point","रुट पोइन्ट","27.71725739893865","85.34638445824385"
"8180","Route Point","रुट पोइन्ट","27.70779694232227","85.34347660839558"
"8181","Route Point","रुट पोइन्ट","27.707644074695967","85.34376494586469"
"8182","Route Point","रुट पोइन्ट","27.706820366809406","85.34483280032873"
"8183","Route Point","रुट पोइन्ट","27.7061023259242","85.34571122378111"
"8184","Route Point","रुट पोइन्ट","27.70589810342853","85.34614473581313"
"8185","Route Point","रुट पोइन्ट","27.705745233141656","85.34692257642746"
"8186","Route Point","रुट पोइन्ट","27.706223731267343","85.35017877817155"
"8187","Route Point","रुट पोइन्ट","27.706224324936166","85.35069040954113"
"8188","Route Point","रुट पोइन्ट","27.706099654411467","85.35111621022223"
"8189","Route Point","रुट पोइन्ट","27.705944706560782","85.35141561180353"
"8190","Route Point","रुट पोइन्ट","27.705729797683308","85.35165768116713"
"8191","Route Point","रुट पोइन्ट","27.70545848946275","85.35182297229765"
"8192","Route Point","रुट पोइन्ट","27.70499215833005","85.35198088735342"
"8193","Route Point","रुट पोइन्ट","27.704426384082563","85.35203520208597"
"8194","Route Point","रुट पोइन्ट","27.703189150847066","85.35207342356443"
"8195","Route Point","रुट पोइन्ट","27.70263820946009","85.35224206745625"
"8196","Route Point","रुट पोइन्ट","27.70227784004378","85.3524811193347"
"8197","Route Point","रुट पोइन्ट","27.698845959308493","85.35499937832355"
"8198","Route Point","रुट पोइन्ट","27.69726816631794","85.35527497529984"
"8199","Route Point","रुट पोइन्ट","27.686456331143134","85.35003561526537"
"8200","Route Point","रुट पोइन्ट","27.68527827250027","85.34955985844135"
"8201","Route Point","रुट पोइन्ट","27.684033102951886","85.34935466945171"
"8202","Route Point","रुट पोइन्ट","27.67514519651945","85.34400567412376"
"8203","Route Point","रुट पोइन्ट","27.66751025343811","85.33303610980511"
"8204","Route Point","रुट पोइन्ट","27.667075235950843","85.3324644640088"
"8205","Route Point","रुट पोइन्ट","27.65949229122475","85.32591719180346"
"8206","Route Point","रुट पोइन्ट","27.658562797914325","85.32434105873108"
"8207","Route Point","रुट पोइन्ट","27.658237027941336","85.32391425222158"
"8208","Route Point","रुट पोइन्ट","27.65792699618128","85.32327521592377"
"8209","Route Point","रुट पोइन्ट","27.657897893537974","85.3230120241642"
"8210","Route Point","रुट पोइन्ट","27.664965450809376","85.31377617269754"
"8211","Route Point","रुट पोइन्ट","27.66522171541409","85.3131502121687"
"8212","Route Point","रुट पोइन्ट","27.666927656246106","85.3078991174698"
"8213","Route Point","रुट पोइन्ट","27.673827462381993","85.30240394175053"
"8214","Route Point","रुट पोइन्ट","27.683650998719983","85.30236035585403"
"8215","Route Point","रुट पोइन्ट","27.684082090577228","85.30204351991415"
"8216","Route Point","रुट पोइन्ट","27.684463302619978","85.30124522745609"
"8217","Route Point","रुट पोइन्ट","27.68528747613267","85.29462687671185"
"8218","Route Point","रुट पोइन्ट","27.685655323902424","85.29322005808352"
"8219","Route Point","रुट पोइन्ट","27.68742418231237","85.29077757149935"
"8220","Route Point","रुट पोइन्ट","27.6879045420691","85.28987601399422"
"8221","Route Point","रुट पोइन्ट","27.688045561991988","85.28878200799227"
"8222","Route Point","रुट पोइन्ट","27.688350164403808","85.2866654098034"
"8223","Route Point","रुट पोइन्ट","27.688435666682455","85.28548523783684"
"8224","Route Point","रुट पोइन्ट","27.68848999622055","85.2852538973093"
"8225","Route Point","रुट पोइन्ट","27.68871889250222","85.28478283435106"
"8226","Route Point","रुट पोइन्ट","27.68906505639533","85.28435803949833"
"8227","Route Point","रुट पोइन्ट","27.689346796180892","85.28415653854607"
"8228","Route Point","रुट पोइन्ट","27.692552462794495","85.28198696672918"
"8229","Route Point","रुट पोइन्ट","27.693126907831324","85.28172746300697"
"8230","Route Point","रुट पोइन्ट","27.708404848743694","85.28262197971344"
"8231","Route Point","रुट पोइन्ट","27.72468437906146","85.29738754034042"
"8232","Route Point","रुट पोइन्ट","27.72604067429952","85.30266646295786"
"8233","Route Point","रुट पोइन्ट","27.72647723751379","85.30365116894244"
"8234","Route Point","रुट पोइन्ट","27.678743497712485","85.34964434802534"
"8235","Route Point","रुट पोइन्ट","27.670982313879094","85.33964909613132"
"8236","Route Point","रुट पोइन्ट","27.67442546267374","85.39816685020924"
"8237","Route Point","रुट पोइन्ट","27.66518430022538","85.42906053364277"
"8238","Route Point","रुट पोइन्ट","27.666433544878586","85.4324159771204"
"8239","Route Point","रुट पोइन्ट","27.666462645249396","85.43278142809868"
"8240","Route Point","रुट पोइन्ट","27.665686434746178","85.43947521597147"
"8241","Route Point","रुट पोइन्ट","27.665549246241564","85.4397025331855"
"8242","Route Point","रुट पोइन्ट","27.660765060618175","85.44707626104355"
"8243","Route Point","रुट पोइन्ट","27.660717844286122","85.44797144830228"
"8244","Route Point","रुट पोइन्ट","27.660079976367584","85.44920325279237"
"8245","Route Point","रुट पोइन्ट","27.65959622768514","85.45147743076086"
"8246","Route Point","रुट पोइन्ट","27.659422208298533","85.4519210010767"
"8247","Route Point","रुट पोइन्ट","27.65896963781185","85.45231059193611"
"8248","Route Point","रुट पोइन्ट","27.658321959860118","85.45368757098913"
"8249","Route Point","रुट पोइन्ट","27.657030749999574","85.45506320893764"
"8250","Route Point","रुट पोइन्ट","27.65667082401793","85.4553220421076"
"8251","Route Point","रुट पोइन्ट","27.65573447637143","85.45558623969556"
"8252","Route Point","रुट पोइन्ट","27.654442642002564","85.45636408030987"
"8253","Route Point","रुट पोइन्ट","27.653913133987977","85.45737259089947"
"8254","Route Point","रुट पोइन्ट","27.65373019624282","85.4592216387391"
"8255","Milanchok Nalinchok","मिलन चोक नलिन्चोक","27.65341124236428","85.45987240970135"
"8256","Jorpati Bhaktapur","जोरपाटी भक्तपुर","27.651692320342576","85.4618575796485"
"8257","Route Point","रुट पोइन्ट","27.651360293244842","85.46209830790758"
"8258","Route Point","रुट पोइन्ट","27.65092461751846","85.46233166009188"
"8259","Route Point","रुट पोइन्ट","27.65025996368015","85.4624081030488"
"8260","Route Point","रुट पोइन्ट","27.650009306760094","85.46242017298937"
"8261","Route Point","रुट पोइन्ट","27.649744096857827","85.46249594539404"
"8262","Route Point","रुट पोइन्ट","27.64939572945801","85.46282149851322"
"8263","Route Point","रुट पोइन्ट","27.648906290690874","85.46346690505743"
"8264","Route Point","रुट पोइन्ट","27.648177771285024","85.4650467261672"
"8265","Route Point","रुट पोइन्ट","27.647986508150034","85.46526800841093"
"8266","Route Point","रुट पोइन्ट","27.64776940626695","85.46535283327101"
"8267","Route Point","रुट पोइन्ट","27.647518149650946","85.46536825597288"
"8268","Route Point","रुट पोइन्ट","27.646862978975207","85.46542961150406"
"8269","Route Point","रुट पोइन्ट","27.646466191925388","85.46574208885431"
"8270","Route Point","रुट पोइन्ट","27.646228594200544","85.46583596616985"
"8271","Route Point","रुट पोइन्ट","27.644433526710728","85.46528544276954"
"8272","Route Point","रुट पोइन्ट","27.6440756382905","85.46526733785868"
"8273","Route Point","रुट पोइन्ट","27.643649140685536","85.46552315354347"
"8274","Route Point","रुट पोइन्ट","27.64355825727625","85.465775616467"
"8275","Route Point","रुट पोइन्ट","27.64355617824312","85.46600528061389"
"8276","Route Point","रुट पोइन्ट","27.643768536422225","85.46651724725962"
"8277","Route Point","रुट पोइन्ट","27.643751310179685","85.46668220311405"
"8278","Route Point","रुट पोइन्ट","27.64364676464967","85.46689007431269"
"8279","Route Point","रुट पोइन्ट","27.64346410673666","85.46703357249498"
"8280","Route Point","रुट पोइन्ट","27.643039091778203","85.46719316393137"
"8281","Route Point","रुट पोइन्ट","27.642922071297054","85.46728067100048"
"8282","Route Point","रुट पोइन्ट","27.64287158018787","85.46742986887693"
"8283","Route Point","रुट पोइन्ट","27.64285613584394","85.46773094683887"
"8284","Route Point","रुट पोइन्ट","27.643016816315544","85.46860534697771"
"8285","Route Point","रुट पोइन्ट","27.642913161103035","85.46895235776901"
"8286","Route Point","रुट पोइन्ट","27.642606055971306","85.46927355229856"
"8287","Route Point","रुट पोइन्ट","27.642394289551397","85.4695538431406"
"8288","Route Point","रुट पोइन्ट","27.642396665614495","85.46976909041405"
"8289","Route Point","रुट पोइन्ट","27.642475966690384","85.4700319468975"
"8290","Route Point","रुट पोइन्ट","27.64275426252065","85.47019019722939"
"8291","Route Point","रुट पोइन्ट","27.643036418722904","85.4700430110097"
"8292","Route Point","रुट पोइन्ट","27.64339728059475","85.46982508152723"
"8293","Route Point","रुट पोइन्ट","27.643652407734795","85.4698783904314"
"8294","Route Point","रुट पोइन्ट","27.643828828249674","85.47013889998198"
"8295","Route Point","रुट पोइन्ट","27.643714778656417","85.47042924910784"
"8296","Route Point","रुट पोइन्ट","27.643465888766563","85.47095596790314"
"8297","Route Point","रुट पोइन्ट","27.643258282088755","85.47175157815218"
"8298","Route Point","रुट पोइन्ट","27.643285012584386","85.47234434634449"
"8299","Route Point","रुट पोइन्ट","27.643290358682748","85.47255858778954"
"8300","Route Point","रुट पोइन्ट","27.64303790375363","85.47297734767199"
"8301","Route Point","रुट पोइन्ट","27.643017113321747","85.47331128269434"
"8302","Route Point","रुट पोइन्ट","27.643407675775045","85.4736428707838"
"8303","Route Point","रुट पोइन्ट","27.643478065970047","85.47390807420014"
"8304","Route Point","रुट पोइन्ट","27.643343225641168","85.47429095953703"
"8305","Route Point","रुट पोइन्ट","27.643323326283408","85.47483544796705"
"8306","Route Point","रुट पोइन्ट","27.6431831396605","85.47577891498804"
"8307","Route Point","रुट पोइन्ट","27.643070574424346","85.47604847699405"
"8308","Route Point","रुट पोइन्ट","27.641797302065644","85.47768160700797"
"8309","Route Point","रुट पोइन्ट","27.64145841369014","85.47811444848777"
"8310","Route Point","रुट पोइन्ट","27.641324461904304","85.47833506017922"
"8311","Route Point","रुट पोइन्ट","27.639569708064762","85.48325624316931"
"8312","Route Point","रुट पोइन्ट","27.639491295929606","85.4831700772047"
"8313","Route Point","रुट पोइन्ट","27.63916576616147","85.48361700028181"
"8314","Route Point","रुट पोइन्ट","27.63766790092468","85.48494402319193"
"8315","Route Point","रुट पोइन्ट","27.637097322634634","85.48574332147835"
"8316","Route Point","रुट पोइन्ट","27.63546339093725","85.4902507737279"
"8317","Route Point","रुट पोइन्ट","27.631938815317348","85.49427878111601"
"8318","Route Point","रुट पोइन्ट","27.63162395641874","85.4952886328101"
"8319","Route Point","रुट पोइन्ट","27.631739503799015","85.4980516433716"
"8320","Route Point","रुट पोइन्ट","27.63204574832216","85.49872823059559"
"8321","Route Point","रुट पोइन्ट","27.631862476969463","85.49959927797318"
"8322","Route Point","रुट पोइन्ट","27.632425953715334","85.50297517329453"
"8323","Route Point","रुट पोइन्ट","27.631565440089652","85.5057254433632"
"8324","Route Point","रुट पोइन्ट","27.631610589747343","85.50717584788798"
"8325","Route Point","रुट पोइन्ट","27.632481796271225","85.50911642611027"
"8326","Route Point","रुट पोइन्ट","27.632000598843977","85.51504880189896"
"8327","Route Point","रुट पोइन्ट","27.627700916818448","85.534439496696"
"8328","Route Point","रुट पोइन्ट","27.627514667708123","85.5229103565216"
"8329","Route Point","रुट पोइन्ट","27.623165200455894","85.52393127232791"
"8330","Route Point","रुट पोइन्ट","27.62305499111178","85.52406471222639"
"8331","Route Point","रुट पोइन्ट","27.622828630871112","85.52417501807213"
"8332","Route Point","रुट पोइन्ट","27.62229124622082","85.5241733416915"
"8333","Route Point","रुट पोइन्ट","27.62134539530001","85.52447274327278"
"8334","Route Point","रुट पोइन्ट","27.62094465386218","85.52506919950248"
"8335","Route Point","रुट पोइन्ट","27.620744728193237","85.52523784339428"
"8336","Route Point","रुट पोइन्ट","27.620460137978416","85.52534110844135"
"8337","Route Point","रुट पोइन्ट","27.619846097907665","85.52561033517122"
"8338","Route Point","रुट पोइन्ट","27.619519618499943","85.52592113614082"
"8339","Route Point","रुट पोइन्ट","27.619047276232735","85.52668992429972"
"8340","Route Point","रुट पोइन्ट","27.618593053351002","85.52710767835379"
"8341","Route Point","रुट पोइन्ट","27.618256766785947","85.5272763222456"
"8342","Route Point","रुट पोइन्ट","27.61783403053116","85.52780739963055"
"8343","Route Point","रुट पोइन्ट","27.61713827974797","85.52838675677776"
"8345","Route Point","रुट पोइन्ट","27.58543237005359","85.51329497247934"
"8346","Route Point","रुट पोइन्ट","27.585808576991145","85.51339220255615"
"8347","Route Point","रुट पोइन्ट","27.586417756104126","85.51341366022827"
"8348","Route Point","रुट पोइन्ट","27.58730150554296","85.51347501575948"
"8349","Route Point","रुट पोइन्ट","27.588775098804625","85.51444966346025"
"8350","Route Point","रुट पोइन्ट","27.588929321274062","85.51458679139614"
"8351","Route Point","रुट पोइन्ट","27.58919230128524","85.51528248935938"
"8353","Route Point","रुट पोइन्ट","27.58983860541251","85.51646467298269"
"8354","Route Point","रुट पोइन्ट","27.59031226220208","85.51682308316232"
"8355","Route Point","रुट पोइन्ट","27.591186768702432","85.51703095436096"
"8356","Route Point","रुट पोइन्ट","27.592341475060405","85.51692701876163"
"8357","Route Point","रुट पोइन्ट","27.592771738241122","85.51705442368984"
"8358","Route Point","रुट पोइन्ट","27.592908720846907","85.5175670608878"
"8359","Route Point","रुट पोइन्ट","27.593308079137177","85.51815010607243"
"8360","Route Point","रुट पोइन्ट","27.59375081839843","85.51862586289643"
"8361","Route Point","रुट पोइन्ट","27.59454863597581","85.51993746310472"
"8362","Route Point","रुट पोइन्ट","27.59467997075225","85.52031330764294"
"8363","Route Point","रुट पोइन्ट","27.594911143347566","85.52073743194343"
"8364","Route Point","रुट पोइन्ट","27.59564298859337","85.52119307219982"
"8365","Route Point","रुट पोइन्ट","27.59591486652033","85.52155114710331"
"8367","Route Point","रुट पोइन्ट","27.596611940616096","85.52228204905987"
"8368","Route Point","रुट पोइन्ट","27.596716233929495","85.52255798131227"
"8369","Route Point","रुट पोइन्ट","27.59781621035464","85.52374854683875"
"8370","Route Point","रुट पोइन्ट","27.598307957454956","85.52398525178434"
"8371","Route Point","रुट पोइन्ट","27.599017495606187","85.52461389452219"
"8372","Route Point","रुट पोइन्ट","27.599806658271625","85.524914637208"
"8373","Route Point","रुट पोइन्ट","27.600123391388006","85.52539810538292"
"8374","Route Point","रुट पोइन्ट","27.600558972208756","85.52621953189373"
"8375","Route Point","रुट पोइन्ट","27.600815981908227","85.52673753350973"
"8376","Dhalmale Bus Stop","ढलमले","27.600907197922545","85.52738193422556"
"8377","Route Point","रुट पोइन्ट","27.60113449482662","85.52818592637776"
"8378","Route Point","रुट पोइन्ट","27.601461029031025","85.52842430770397"
"8379","Route Point","रुट पोइन्ट","27.601734378117317","85.52866738289595"
"8380","Route Point","रुट पोइन्ट","27.602112311817987","85.52908144891262"
"8381","Route Point","रुट पोइन्ट","27.60316261600489","85.52956357598305"
"8382","Route Point","रुट पोइन्ट","27.603312658638405","85.52962224930525"
"8383","Route Point","रुट पोइन्ट","27.60447971591064","85.52951127290724"
"8384","Route Point","रुट पोइन्ट","27.604984208816315","85.52941471338272"
"8385","Route Point","रुट पोइन्ट","27.606486680700648","85.53022038191557"
"8386","Route Point","रुट पोइन्ट","27.606999483276002","85.53042054176332"
"8387","Route Point","रुट पोइन्ट","27.60744721797679","85.53083024919033"
"8388","Route Point","रुट पोइन्ट","27.607683711479766","85.5308600887656"
"8389","Route Point","रुट पोइन्ट","27.60840744973183","85.53060729056597"
"8390","Route Point","रुट पोइन्ट","27.60917277693528","85.53105186671019"
"8391","Route Point","रुट पोइन्ट","27.60983114419577","85.53100761026144"
"8392","Route Point","रुट पोइन्ट","27.61007832799398","85.5306451767683"
"8393","Route Point","रुट पोइन्ट","27.611153808700397","85.53041987121105"
"8394","Route Point","रुट पोइन्ट","27.611701052012116","85.53005307912827"
"8395","Route Point","रुट पोइन्ट","27.612632725975615","85.5299649015069"
"8396","Route Point","रुट पोइन्ट","27.613219474484684","85.53021602332592"
"8397","Route Point","रुट पोइन्ट","27.614105384506043","85.52983179688454"
"8398","Route Point","रुट पोइन्ट","27.616475203154433","85.52853427827358"
"8399","Dhulikhel pachkhal Bus Route Point","धुलिखेल पाँचखाल","27.619647358511504","85.55308621376753"
"8400","Route Point","रुट पोइन्ट","27.621295785431354","85.55340237915516"
"8401","Route Point","रुट पोइन्ट","27.622250251595265","85.55251356214285"
"8402","Route Point","रुट पोइन्ट","27.622882993018848","85.5521397292614"
"8403","Route Point","रुट पोइन्ट","27.623131929722188","85.5517229810357"
"8404","Route Point","रुट पोइन्ट","27.623280756764952","85.55083483457564"
"8405","Route Point","रुट पोइन्ट","27.623366607003","85.5504797771573"
"8406","Route Point","रुट पोइन्ट","27.625153999609488","85.54821968078613"
"8407","Route Point","रुट पोइन्ट","27.625244304195306","85.54799236357212"
"8408","Baas Ghari","बासघारी धुलिखेल","27.625364611175794","85.5462697148323"
"8409","Route Point","रुट पोइन्ट","27.625409763391165","85.54556932300329"
"8410","Route Point","रुट पोइन्ट","27.625211331147934","85.54443206638096"
"8411","Route Point","रुट पोइन्ट","27.625321538321433","85.54420944303276"
"8412","Route Point","रुट पोइन्ट","27.625565716623324","85.54405454546213"
"8413","Route Point","रुट पोइन्ट","27.625911486425764","85.54410248994827"
"8414","Route Point","रुट पोइन्ट","27.626272404771132","85.54421178996563"
"8415","Route Point","रुट पोइन्ट","27.62653380990791","85.54416082799435"
"8416","Route Point","रुट पोइन्ट","27.626712040325096","85.54383762180805"
"8417","Route Point","रुट पोइन्ट","27.626782441259937","85.54343193769455"
"8418","Route Point","रुट पोइन्ट","27.62671887248532","85.54316271096468"
"8419","Route Point","रुट पोइन्ट","27.626610746073595","85.54302122443914"
"8420","Route Point","रुट पोइन्ट","27.625323320646775","85.54203551262619"
"8421","Route Point","रुट पोइन्ट","27.625124888246884","85.54172940552235"
"8423","Kathmandu University","काठमाडौँ बिश्वबिद्यालय","27.625028048352238","85.54092239588499"
"8424","Route Point","रुट पोइन्ट","27.625097559205518","85.54068367928267"
"8425","Route Point","रुट पोइन्ट","27.62530876498895","85.54038025438787"
"8426","Route Point","रुट पोइन्ट","27.626673720809883","85.53942471742631"
"8427","Route Point","रुट पोइन्ट","27.626795511470736","85.53919572383164"
"8428","Route Point","रुट पोइन्ट","27.626810661031264","85.53899690508842"
"8429","Route Point","रुट पोइन्ट","27.626816304984626","85.5384923145175"
"8430","Route Point","रुट पोइन्ट","27.627011169723097","85.53820129483938"
"8431","Route Point","रुट पोइन्ट","27.62840135321963","85.53718809038402"
"8432","Route Point","रुट पोइन्ट","27.628524033094973","85.53698692470789"
"8433","Route Point","रुट पोइन्ट","27.628520171502924","85.5367612838745"
"8434","Panauti Chok","पनौती चोक","27.584096914152003","85.51389444619417"
"8435","Route Point","रुट पोइन्ट","27.69512363745169","85.31408831477165"
"8436","New Gaun","नया गाउँ","27.733625229184266","85.41544429957867"
"8437","Alapot Buspark","आलापोट बसपार्क","27.749010843254187","85.43280757963657"
"8438","Krishnachour","कृष्ण चौर","27.744765617202937","85.42496815323828"
"8439","Gabisa Aalapot","गा.बि.स आलापोट","27.747175330718456","85.42767819017172"
"8440","Thirtha Chok","तिर्थ चोक","27.74199679916226","85.42249515652658"
"8542","Bisnadol","बिसुन्डोल","27.63973217545387","85.36381077021359"
"8643","Holesale","होलसेल","27.627539322712206","85.36589518189432"
"8644","Ekantakuna Dharachaur","एकान्तकुना धाराचौर","27.629109805325758","85.37376847118139"
"8645","Dharachour","धाराचौर","27.629713694004153","85.37702735513449"
"8646","Ganesthan Dharachaur","गणेशथान धाराचौर","27.631215529611087","85.38062855601311"
"8647","Shankhadevi","शंखादेवी","27.63010905660233","85.36621872335672"
"8648","Charghare Chowk","चारघरे चोक","27.632547143906823","85.36596123129128"
"8649","Pani Tyanki Bishundol","पानि टंकी बिशुन्डोल","27.636481296715868","85.36493930965662"
"8650","Goalbhatta","गोलभट्टा","27.65301952771538","85.35273928195238"
"8651","Rajkulo chok","राजकुलो चोक","27.657793361530814","85.34732926636933"
"8652","Ratamakai Chok","रातामकै चोक","27.66307982371203","85.33972956240177"
"8653","Kist hosiptal","किस्ट अस्पताल","27.665671290569055","85.33415324985981"
"8654","Route Point","रुट पोइन्ट","27.740191732853226","85.2997150272131"
"8655","Ramkot School","रामकोट स्कुल","27.722140018647966","85.24995468556882"
"8656","Mahankal Ramkot","महांकाल रामकोट","27.720186225329577","85.25462307035922"
"8657","Dadapauwa","डाडापौवा","27.71861586417131","85.25725398212671"
"8658","Bhimdhunga Busstop","भिमढुंगा","27.729678251968355","85.23613560944794"
"8659","Fasku","फस्कू","27.719184532815994","85.2614425867796"
"8660","Padma colony","पद्मा कोलोनी","27.71898627080687","85.2620668709278"
"8661","Harisiddhi sitapaila","हरिसिद्दी सितापाइला","27.718035023668463","85.26747956871985"
"8662","Thapachok Sitapaila","थापा चोक सितापाइला","27.717701714205663","85.27045950293541"
"8663","Sitapaila Mandir","सितापाइला मन्दिर ","27.71544272179887","85.27204904705286"
"8664","Saranpur","सरणपुर्","27.713204756497124","85.27479697018862"
"8766","Aaaaaaawwaqaaa","रुट पोइन्ट","27.69484161570907","85.33750332891941"
"8767","Agricultural Develooment Bank","कृषि विकास बैंक","27.696068553411305","85.32103154808284"
"8768","Puranothimi","पुरानो ठिमी","27.683460391447174","85.3874259442091"
"8770","Nilbarahi","निलबाराही","27.6929968786768","85.39481576532125"
"8771","Mode","मोड","27.692853490183037","85.39743527770044"
"8772","Bode tindobato","बोडे तीनदोबाटो","27.689420719355116","85.38970213383435"
"8773","Dhunche pakha","धुन्चेपाखा","27.690094932019715","85.38524463772774"
"8774","Baghdhara Bode","बागधारा बोडे","27.689433485199423","85.38098495453598"
"8775","Dhunche height","धुन्चे हाइट","27.68855412285367","85.37852905690671"
"8776","Madhuchok","मधुचोक","27.68774452134657","85.37720639258623"
"8777","Magargaun","मगरगाउँ भक्तपुर","27.687681878662172","85.37526447325943"
"8778","Hseb","उच्च माध्यमिक शिक्षा ","27.684918736446715","85.37259701639414"
"8779","CTEVT","सी.टि.इ.भि.टि","27.682402841625418","85.37489835172892"
"8780","Sherpa Petrol Pump","शेर्पा पेट्रोल पम्प","27.75709818334211","85.32716240733862"
"8781","Bhutkhel","भुतखेल","27.7645025707243","85.33022783696651"
"8782","Chobar Gate","चोभार गेट","27.670439820986445","85.29059786349535"
"8784","Rabibhawan","रविभवन","27.695633352794772","85.29096901416779"
"8785","Radheradhe Naya Bato","राधे राधे नया बाटो","27.674573626093082","85.39773132652043"
